{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.961800000000000089e-04,3.223699999999999645e-05,1.146499999999999950e-03,1.038167961999999989e+03,1.337099999999999955e-01,8.284399999999999409e+01,4.386862204724409353e-02
2.006599999999999931e-04,3.223699999999999645e-05,1.191999999999999917e-03,1.046171162400000185e+03,1.390900000000000192e-01,8.348299999999998988e+01,4.565996062992125348e-02
2.051399999999999773e-04,2.610399999999999944e-05,1.245400000000000023e-03,1.053882111099999975e+03,1.450599999999999945e-01,8.409799999999999898e+01,4.800377952755905536e-02
2.096199999999999886e-04,3.837100000000000244e-05,1.292900000000000039e-03,1.061143441799999891e+03,1.501200000000000034e-01,8.467700000000000671e+01,4.939090551181102989e-02
2.140999999999999728e-04,4.603699999999999985e-05,1.332400000000000077e-03,1.068022597200000064e+03,1.554599999999999871e-01,8.522599999999999909e+01,5.064421259842519923e-02
2.185800000000000113e-04,2.763699999999999984e-05,1.385799999999999966e-03,1.074587019999999939e+03,1.615900000000000114e-01,8.575100000000000477e+01,5.347098425196850080e-02
2.230599999999999955e-04,4.143699999999999646e-05,1.445200000000000000e-03,1.081398732699999982e+03,1.667299999999999893e-01,8.629399999999999693e+01,5.526625984251968410e-02
2.275399999999999797e-04,4.757100000000000244e-05,1.490599999999999911e-03,1.087176324000000022e+03,1.719499999999999917e-01,8.675600000000000023e+01,5.681216535433070841e-02
2.320199999999999910e-04,4.603699999999999985e-05,1.540099999999999976e-03,1.093313609700000143e+03,1.775100000000000011e-01,8.724399999999999977e+01,5.882137795275590303e-02
2.365000000000000023e-04,3.530399999999999944e-05,1.577700000000000023e-03,1.099788108900000225e+03,1.829500000000000015e-01,8.776100000000000989e+01,6.072425196850394363e-02
2.409799999999999865e-04,5.063699999999999647e-05,1.637000000000000000e-03,1.105498257500000136e+03,1.880799999999999972e-01,8.821700000000001296e+01,6.245523622047243623e-02
2.454599999999999707e-04,3.837100000000000244e-05,1.686400000000000008e-03,1.111051039799999899e+03,1.941700000000000093e-01,8.866100000000000136e+01,6.488303149606299003e-02
2.499399999999999821e-04,6.750399999999999608e-05,1.726000000000000104e-03,1.116109242300000005e+03,1.983999999999999930e-01,8.906399999999999295e+01,6.529511811023623602e-02
2.544199999999999934e-04,5.523699999999999986e-05,1.773400000000000280e-03,1.121549620099999856e+03,2.042700000000000071e-01,8.949799999999999045e+01,6.764421259842520739e-02
2.633799999999999618e-04,6.443799999999999528e-05,1.874299999999999751e-03,1.131261368900000207e+03,2.149599999999999844e-01,9.027299999999999613e+01,7.125440944881888949e-02
2.678600000000000273e-04,5.063699999999999647e-05,1.925700000000000241e-03,1.135622663500000044e+03,2.207800000000000318e-01,9.062100000000000932e+01,7.382137795275590941e-02
2.723399999999999844e-04,5.217100000000000584e-05,1.979100000000000130e-03,1.140096362600000020e+03,2.264300000000000201e-01,9.097799999999999443e+01,7.586334645669291776e-02
2.768199999999999958e-04,6.137100000000000584e-05,2.022599999999999832e-03,1.144322771800000055e+03,2.319900000000000018e-01,9.131499999999999773e+01,7.721374015748030950e-02
2.813000000000000071e-04,5.063699999999999647e-05,2.076000000000000154e-03,1.149133684400000220e+03,2.381500000000000006e-01,9.170000000000000284e+01,7.973870078740158407e-02
2.857799999999999642e-04,5.983699999999999647e-05,2.131399999999999875e-03,1.152932956500000046e+03,2.438099999999999989e-01,9.200299999999998590e+01,8.155759842519684499e-02
2.902599999999999755e-04,7.210399999999999947e-05,2.178799999999999834e-03,1.157294251099999883e+03,2.492800000000000293e-01,9.235099999999999909e+01,8.294078740157480312e-02
2.947399999999999868e-04,5.370399999999999946e-05,2.238199999999999652e-03,1.160711347900000192e+03,2.558099999999999818e-01,9.262399999999999523e+01,8.600377952755905442e-02
2.992199999999999981e-04,6.137100000000000584e-05,2.291599999999999974e-03,1.163588903099999925e+03,2.614500000000000157e-01,9.285299999999999443e+01,8.780429133858266844e-02
3.036999999999999552e-04,7.210399999999999947e-05,2.335100000000000110e-03,1.167185847100000046e+03,2.660399999999999987e-01,9.314100000000000534e+01,8.909433070866142057e-02
3.081799999999999666e-04,6.443799999999999528e-05,2.386499999999999733e-03,1.170198287700000037e+03,2.736999999999999988e-01,9.337999999999999545e+01,9.141976377952755473e-02
3.126600000000000321e-04,5.983699999999999647e-05,2.439900000000000055e-03,1.174020040699999981e+03,2.794800000000000062e-01,9.368500000000000227e+01,9.370326771653543496e-02
3.171399999999999892e-04,6.597100000000000923e-05,2.501199999999999864e-03,1.176537901500000089e+03,2.842999999999999972e-01,9.388500000000000512e+01,9.587515748031495699e-02
3.216200000000000005e-04,5.830399999999999607e-05,2.548699999999999664e-03,1.178898396000000048e+03,2.911199999999999899e-01,9.407399999999999807e+01,9.804708661417321780e-02
3.261000000000000118e-04,7.057099999999999907e-05,2.603999999999999978e-03,1.181596103999999968e+03,2.969399999999999817e-01,9.429000000000000625e+01,9.974129921259841658e-02
3.305799999999999689e-04,7.210399999999999947e-05,2.653500000000000043e-03,1.184113964800000076e+03,3.027900000000000036e-01,9.448999999999999488e+01,1.016297637795275655e-01
3.350599999999999802e-04,7.517100000000000247e-05,2.714800000000000286e-03,1.186631825599999956e+03,3.096800000000000108e-01,9.469100000000000250e+01,1.039224015748031610e-01
3.395399999999999916e-04,6.750399999999999608e-05,2.758299999999999988e-03,1.189014801000000034e+03,3.146999999999999797e-01,9.488200000000000500e+01,1.059368503937007933e-01
3.440199999999999487e-04,7.057099999999999907e-05,2.813599999999999868e-03,1.191150486499999943e+03,3.209500000000000131e-01,9.505100000000000193e+01,1.079932677165354182e-01
3.484999999999999600e-04,6.750399999999999608e-05,2.871000000000000288e-03,1.192634225900000047e+03,3.276000000000000023e-01,9.517000000000000171e+01,1.103738582677165486e-01
3.529800000000000255e-04,7.363800000000000207e-05,2.924400000000000176e-03,1.194297812499999964e+03,3.328900000000000192e-01,9.530299999999999727e+01,1.122347244094488300e-01
3.574599999999999826e-04,8.283799999999999530e-05,2.969900000000000144e-03,1.196366055299999971e+03,3.386099999999999666e-01,9.546799999999998931e+01,1.136638582677165499e-01
3.619399999999999939e-04,6.750399999999999608e-05,3.023300000000000032e-03,1.197490100299999995e+03,3.463499999999999912e-01,9.555899999999999750e+01,1.163699212598425237e-01
3.664200000000000053e-04,7.670400000000000286e-05,3.082600000000000010e-03,1.198456779000000097e+03,3.514100000000000001e-01,9.563600000000000989e+01,1.183423622047244106e-01
3.708999999999999624e-04,9.357100000000000248e-05,3.130099999999999810e-03,1.198389336299999968e+03,3.557299999999999907e-01,9.563100000000000023e+01,1.195483858267716443e-01
3.753799999999999737e-04,8.590399999999999610e-05,3.181500000000000300e-03,1.199423457700000199e+03,3.631199999999999983e-01,9.571200000000000330e+01,1.218738582677165588e-01
3.798399999999999411e-04,8.897099999999999909e-05,3.232899999999999923e-03,1.199063763300000119e+03,3.704699999999999660e-01,9.568399999999999750e+01,1.237767322834645578e-01
3.843199999999999525e-04,8.590399999999999610e-05,3.294200000000000166e-03,1.198614145300000018e+03,3.783699999999999841e-01,9.564799999999999613e+01,1.263108661417322864e-01
3.888000000000000180e-04,9.050399999999999949e-05,3.347600000000000055e-03,1.198142046400000027e+03,3.863699999999999912e-01,9.560999999999999943e+01,1.282321259842519878e-01
3.932799999999999751e-04,8.437100000000000925e-05,3.406900000000000466e-03,1.196973039599999993e+03,3.954500000000000237e-01,9.551700000000001012e+01,1.308082283464566953e-01
3.977599999999999864e-04,7.977100000000000586e-05,3.462300000000000620e-03,1.196343574400000080e+03,4.050099999999999811e-01,9.546600000000000819e+01,1.331704330708661510e-01
4.022399999999999977e-04,9.050399999999999949e-05,3.517699999999999907e-03,1.194792392300000074e+03,4.126600000000000268e-01,9.534200000000001296e+01,1.349289763779527584e-01
4.067200000000000090e-04,8.437100000000000925e-05,3.557199999999999512e-03,1.193353614699999980e+03,4.201600000000000334e-01,9.522799999999999443e+01,1.367255511811023283e-01
4.111999999999999661e-04,9.357100000000000248e-05,3.616499999999999923e-03,1.190745830300000080e+03,4.293899999999999384e-01,9.501999999999999602e+01,1.386979921259842430e-01
4.156799999999999775e-04,8.897099999999999909e-05,3.667999999999999820e-03,1.187913236900000129e+03,4.390100000000000113e-01,9.479299999999999216e+01,1.409066535433070866e-01
4.201599999999999888e-04,1.027699999999999935e-04,3.733199999999999887e-03,1.184024041200000056e+03,4.465800000000000325e-01,9.448299999999998988e+01,1.429303149606299395e-01
4.246399999999999459e-04,8.437100000000000925e-05,3.786599999999999775e-03,1.179797632000000021e+03,4.552199999999999580e-01,9.414600000000000080e+01,1.457570472440944676e-01
4.291200000000000114e-04,9.510500000000000507e-05,3.843999999999999761e-03,1.175503780099999858e+03,4.642899999999999805e-01,9.380400000000000205e+01,1.475942913385826782e-01
4.336000000000000227e-04,1.042999999999999873e-04,3.897400000000000517e-03,1.169366494400000192e+03,4.714200000000000057e-01,9.331399999999999295e+01,1.493346456692913604e-01
4.380799999999999798e-04,1.058400000000000031e-04,3.942900000000000051e-03,1.162037721000000147e+03,4.803999999999999937e-01,9.273000000000000398e+01,1.510653543307086677e-01
4.425599999999999912e-04,1.012399999999999997e-04,4.002200000000000028e-03,1.153337612700000136e+03,4.885600000000000498e-01,9.203499999999999659e+01,1.535811023622047355e-01
4.470400000000000025e-04,9.663799999999999192e-05,4.055599999999999483e-03,1.143356093099999953e+03,4.969600000000000128e-01,9.123799999999999955e+01,1.558646456692913407e-01
4.515199999999999596e-04,9.817100000000000587e-05,4.118899999999999124e-03,1.130609422799999948e+03,5.061700000000000088e-01,9.022200000000000841e+01,1.582964173228346150e-01
4.559999999999999709e-04,1.027699999999999935e-04,4.166300000000000385e-03,1.114513098400000217e+03,5.147500000000000409e-01,8.893700000000001182e+01,1.599814960629921401e-01
4.604799999999999822e-04,1.058400000000000031e-04,4.223699999999999503e-03,1.096168683999999985e+03,5.221399999999999375e-01,8.747299999999999898e+01,1.621204724409448517e-01
4.649599999999999393e-04,1.012399999999999997e-04,4.281000000000000083e-03,1.075396332400000119e+03,5.325199999999999934e-01,8.581600000000000250e+01,1.645574803149606469e-01
4.694399999999999506e-04,1.104400000000000065e-04,4.336399999999999803e-03,1.051566578400000026e+03,5.400800000000000045e-01,8.391299999999999670e+01,1.663763779527559217e-01
4.739200000000000162e-04,1.134999999999999941e-04,4.387799999999999860e-03,1.024139880400000038e+03,5.476400000000000157e-01,8.172499999999999432e+01,1.682795275590551198e-01
4.783999999999999733e-04,9.817100000000000587e-05,4.451100000000000369e-03,9.934759328000000096e+02,5.586100000000000509e-01,7.927800000000000580e+01,1.713751574803149824e-01
4.828599999999999949e-04,1.150399999999999963e-04,4.506500000000000089e-03,9.596421782999999550e+02,5.660000000000000586e-01,7.657800000000000296e+01,1.728921259842519653e-01
